file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\flyweight\lab\Address.java,flyweight.lab.Address,class,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\prototype\lab\Employee.java,prototype.lab.Employee,class,1,3,2,1,32,1,0,14,214,0.8535714,0.0,0.0,28,0,25,2,1,0,26,0,0,0,10,1,0,10,0,0,1,0,1,121,12,1,2,0,0,7,5,27,4,14,2,0,0,0,47,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\facade\ProjectVerifier.java,facade.ProjectVerifier,class,0,2,2,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\chain\lab\DataValidatorAgent.java,chain.lab.DataValidatorAgent,class,4,6,2,4,9,2,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,5,0,1,1,0,0,1,0,1,0,0,0,15,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\composite\lab\Node.java,composite.lab.Node,class,1,2,1,1,3,2,0,2,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,12,0,1,0,0,0,1,0,1,1,1,1,0,0,0,8,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\iterator\Aggregate.java,iterator.Aggregate,interface,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\facade\lab\IDatabaseManager.java,facade.lab.IDatabaseManager,interface,0,4,4,0,4,1,0,0,6,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\factorymethod\lab\ITraceFactory.java,factorymethod.lab.ITraceFactory,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\iterator\IteratorClient.java,iterator.IteratorClient,class,2,2,0,2,2,1,0,4,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,2,0,2,1,0,0,0,8,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\command\lab\MoveRight.java,command.lab.MoveRight,class,2,2,0,2,3,1,0,2,0,0.16666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,10,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\memento\CareTaker.java,memento.CareTaker,class,1,1,0,1,2,1,0,2,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\state\NoQuarterState.java,state.NoQuarterState,class,2,3,1,2,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\GUIBuilder.java,abstractfactory.GUIBuilder,class,8,9,1,8,6,1,0,8,1,0.33333334,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,26,2,0,1,0,0,5,0,8,0,7,1,0,0,0,25,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\command\lab\ICommand.java,command.lab.ICommand,interface,0,4,4,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\AbstractBagGift.java,abstractfactory.lab.AbstractBagGift,class,1,8,7,1,0,1,3,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\factorymethod\lab\FileTrace.java,factorymethod.lab.FileTrace,class,1,2,1,1,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\factorymethod\VeggiePizza.java,factorymethod.VeggiePizza,class,1,2,1,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\templatemethod\lab\SymmetryType.java,templatemethod.lab.SymmetryType,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\templatemethod\lab\ReadFile.java,templatemethod.lab.ReadFile,class,0,1,1,0,3,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,1,0,0,0,4,0,4,2,0,0,0,19,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\proxy\CommandExecutorProtectionProxy.java,proxy.CommandExecutorProtectionProxy,class,2,3,1,2,6,1,0,4,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,19,0,0,0,0,0,4,0,2,0,2,1,0,0,0,19,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\AbstractWrapGift.java,abstractfactory.lab.AbstractWrapGift,class,1,8,7,1,0,1,3,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\composite\Component.java,composite.Component,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1025,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\facade\lab\DatabaseFacadeCommander.java,facade.lab.DatabaseFacadeCommander,class,4,6,2,4,6,1,0,9,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,25,0,0,0,1,0,3,1,3,0,3,2,0,0,0,37,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\prototype\Prototype.java,prototype.Prototype,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\singleton\Singleton.java,singleton.Singleton,class,1,2,1,1,3,1,0,0,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,9,1,0,1,0,0,0,0,2,0,1,1,0,0,0,5,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\command\lab\Create.java,command.lab.Create,class,2,2,0,2,3,1,0,2,0,0.16666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,9,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\facade\lab\DatabaseManager.java,facade.lab.DatabaseManager,class,1,3,2,1,4,1,0,5,2,0.6875,0.0,0.0,4,0,4,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,2,19,3,0,0,0,0,2,0,7,0,4,0,0,0,0,24,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\adapter\Client.java,adapter.Client,class,2,2,0,2,1,1,0,4,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,8,0,1,0,1,0,0,0,0,6,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\command\SaveCommand.java,command.SaveCommand,class,3,3,0,3,4,1,0,2,0,0.375,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,15,2,0,0,0,0,0,0,2,0,2,0,0,0,0,8,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\factorymethod\PepperoniPizza.java,factorymethod.PepperoniPizza,class,1,2,1,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\MacButton.java,abstractfactory.MacButton,class,1,2,1,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\Micky.java,abstractfactory.lab.Micky,class,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\builder\lab\Agent.java,builder.lab.Agent,class,0,5,5,0,3,1,0,1,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,14,1,0,0,0,0,1,0,2,1,1,0,0,0,0,5,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\builder\lab\Customer.java,builder.lab.Customer,class,0,4,4,0,3,1,0,0,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,2,0,1,0,0,0,0,5,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\facade\DeveloperVerifier.java,facade.DeveloperVerifier,class,0,2,2,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\chain\RequestType.java,chain.RequestType,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\chain\SeniorAgent.java,chain.SeniorAgent,class,2,3,1,2,3,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,1,1,0,0,0,0,0,0,0,0,9,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\factorymethod\lab\FactoryClient.java,factorymethod.lab.FactoryClient,class,3,3,0,3,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,1,2,0,2,0,0,0,0,10,1,2
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\MacWidgetFactory.java,abstractfactory.MacWidgetFactory,class,9,10,1,9,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\builder\BuilderClient.java,builder.BuilderClient,class,4,4,0,4,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,2,0,0,0,0,10,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\builder\ItalianMealBuilder.java,builder.ItalianMealBuilder,class,5,6,1,5,5,1,0,3,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,21,1,0,0,0,0,4,0,4,0,4,0,0,0,0,13,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\proxy\Client.java,proxy.Client,class,2,2,0,2,2,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,6,0,1,0,1,1,0,0,0,11,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\proxy\lab\IRow.java,proxy.lab.IRow,interface,0,3,3,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\WidgetFactory.java,abstractfactory.WidgetFactory,interface,4,7,3,4,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\chain\lab\DataWasherAgent.java,chain.lab.DataWasherAgent,class,2,3,1,2,2,2,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\iterator\lab\NameRepository.java,iterator.lab.NameRepository$NameIterator,innerclass,2,2,0,2,7,1,0,4,0,0.16666667,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,19,4,0,1,0,1,1,1,3,0,5,2,0,0,1,12,2,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\facade\lab\JDBCdemoRefactored.java,facade.lab.JDBCdemoRefactored,class,4,4,0,4,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,4,0,3,0,0,0,0,25,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\adapter\lab\ITargetQueue.java,adapter.lab.ITargetQueue,interface,0,2,2,0,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\iterator\Iterator.java,iterator.Iterator,interface,0,4,4,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\HappyKid.java,abstractfactory.lab.HappyKid,class,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\flyweight\lab\ConcreteLocation.java,flyweight.lab.ConcreteLocation,class,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\AbstractCheckboxWidget.java,abstractfactory.AbstractCheckboxWidget,class,0,6,6,0,0,1,2,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\command\lab\Square.java,command.lab.Square,class,0,3,3,0,6,1,0,1,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,6,0,0,3,0,0,0,0,0,10,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\WindowsCheckbox.java,abstractfactory.WindowsCheckbox,class,1,2,1,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\chain\ChainClient.java,chain.ChainClient,class,4,5,1,4,3,1,0,4,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,13,0,0,1,0,0,0,0,3,0,3,1,0,0,0,12,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\factorymethod\PizzaFactory.java,factorymethod.PizzaFactory,interface,1,3,2,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\memento\lab\Memento.java,memento.lab.Memento,class,0,3,3,0,2,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\state\State.java,state.State,interface,0,4,4,0,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\adapter\Adapter.java,adapter.Adapter,class,2,3,1,2,5,1,0,7,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,23,2,0,0,0,0,0,0,3,0,3,0,0,0,0,11,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\iterator\NameRepository.java,iterator.NameRepository$NameIterator,innerclass,2,2,0,2,4,1,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,10,3,0,0,0,1,0,0,0,0,1,1,0,0,0,8,2,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\builder\Drink.java,builder.Drink,class,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\chain\lab\Address.java,chain.lab.Address,class,0,2,2,0,8,1,0,0,22,0.78125,0.0,0.0,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,0,30,4,0,0,0,0,0,0,4,0,4,0,0,0,0,11,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\memento\lab\Profile.java,memento.lab.Profile,class,3,3,0,3,3,1,0,6,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,19,0,0,0,0,0,4,1,3,0,3,0,0,0,0,16,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\singleton\EnumSingleton.java,singleton.EnumSingleton,enum,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\ReusableShopper.java,abstractfactory.lab.ReusableShopper,class,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\chain\lab\Customer.java,chain.lab.Customer,class,1,3,2,1,10,1,0,0,35,0.8,0.0,0.0,10,0,10,0,0,0,10,0,0,0,5,0,0,5,0,0,0,0,0,37,5,0,0,0,0,0,0,5,0,5,0,0,0,0,14,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\chain\lab\DataReporterAgent.java,chain.lab.DataReporterAgent,class,2,3,1,2,3,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,1,0,1,0,0,0,10,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\proxy\CommandExecutor.java,proxy.CommandExecutor,class,1,2,1,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,8,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\iterator\lab\Iterator.java,iterator.lab.Iterator,interface,0,4,4,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\flyweight\ConcreteFlyweight.java,flyweight.ConcreteFlyweight,class,1,2,1,1,2,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\adapter\Adaptee.java,adapter.Adaptee,class,0,1,1,0,13,1,0,2,0,0.51515156,0.0,0.0,11,0,11,0,0,0,11,0,0,0,2,0,0,2,0,0,0,0,1,43,5,1,1,0,0,0,5,7,1,4,1,0,0,0,17,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\Packaging.java,abstractfactory.lab.Packaging,interface,0,5,5,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\facade\lab\JDBCdemo.java,facade.lab.JDBCdemo,class,0,0,0,0,14,1,0,19,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,71,0,0,4,5,0,6,5,10,0,5,3,0,0,0,40,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\builder\Meal.java,builder.Meal,class,3,8,5,3,10,1,0,0,15,0.675,0.0,0.0,10,0,10,0,0,0,10,0,0,0,4,0,0,4,0,0,0,0,0,36,5,0,0,0,0,0,0,5,0,4,0,0,0,0,14,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\chain\lab\Agent.java,chain.lab.Agent,class,1,2,1,1,6,1,0,0,15,0.8333333,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,24,2,0,0,0,0,0,0,4,0,2,0,0,0,0,9,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\iterator\lab\Aggregate.java,iterator.lab.Aggregate,interface,1,2,1,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\flyweight\lab\Image.java,flyweight.lab.Image,class,0,4,4,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\Cartoon.java,abstractfactory.lab.Cartoon,class,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0
C:\Users\costa\Desktop\ing-soft2\ing-soft2\repository\ASD\src\abstractfactory\lab\GiftFactory.java,abstractfactory.lab.GiftFactory,interface,3,7,4,3,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
